timestep,policy,total_messages,total_bytes,byte_hops,max_link_load_bytes,mean_active_link_load_bytes,hot_link_count,max_hops,serialization_cycles,estimated_latency_cycles,migration_byte_hops,moved_tasks,realized_objective
45,history,36.0,9216.0,26112.0,768.0,352.86486486486484,1,7,12.0,19.0,6144.0,14,32256.0
46,history,36.0,9216.0,20480.0,512.0,315.0769230769231,15,6,8.0,14.0,13824.0,21,29440.0
47,history,36.0,9216.0,20736.0,768.0,288.0,1,6,12.0,18.0,7680.0,14,27648.0
48,history,36.0,9216.0,20992.0,512.0,295.6619718309859,11,6,8.0,14.0,6656.0,12,26368.0
49,history,36.0,9216.0,22272.0,768.0,305.09589041095893,1,7,12.0,19.0,3072.0,7,26880.0
50,history,36.0,9216.0,23040.0,768.0,315.6164383561644,1,6,12.0,18.0,4608.0,8,28416.0
51,history,36.0,9216.0,24320.0,768.0,315.84415584415586,1,8,12.0,20.0,4608.0,8,29696.0
52,history,36.0,9216.0,22528.0,768.0,331.29411764705884,4,6,12.0,18.0,8704.0,12,29952.0
53,history,36.0,9216.0,25344.0,768.0,337.92,5,6,12.0,18.0,512.0,2,28672.0
54,history,36.0,9216.0,25600.0,768.0,341.3333333333333,5,6,12.0,18.0,5632.0,12,31488.0
55,history,36.0,9216.0,25088.0,1024.0,330.10526315789474,1,6,16.0,22.0,6656.0,13,32512.0
56,history,36.0,9216.0,25856.0,768.0,315.3170731707317,1,6,12.0,18.0,3584.0,8,30720.0
57,history,36.0,9216.0,24832.0,768.0,322.4935064935065,3,7,12.0,19.0,9728.0,19,32768.0
58,history,36.0,9216.0,22272.0,768.0,309.3333333333333,1,8,12.0,20.0,6656.0,10,28672.0
59,history,36.0,9216.0,19712.0,512.0,281.6,7,8,8.0,16.0,9216.0,14,26368.0
4,burgers_physics_exact,36.0,9216.0,3072.0,256.0,256.0,12,6,4.0,10.0,0.0,0,4096.0
5,burgers_physics_exact,36.0,9216.0,8704.0,256.0,256.0,34,6,4.0,10.0,0.0,0,9728.0
6,burgers_physics_exact,36.0,9216.0,12544.0,256.0,256.0,49,10,4.0,14.0,0.0,0,13568.0
7,burgers_physics_exact,36.0,9216.0,14592.0,256.0,256.0,57,10,4.0,14.0,0.0,0,15616.0
8,burgers_physics_exact,36.0,9216.0,15104.0,256.0,256.0,59,10,4.0,14.0,0.0,0,16128.0
9,burgers_physics_exact,36.0,9216.0,16128.0,256.0,256.0,63,10,4.0,14.0,0.0,0,17152.0
10,burgers_physics_exact,36.0,9216.0,17920.0,256.0,256.0,70,10,4.0,14.0,0.0,0,18944.0
11,burgers_physics_exact,36.0,9216.0,17920.0,256.0,256.0,70,10,4.0,14.0,0.0,0,18944.0
12,burgers_physics_exact,36.0,9216.0,17920.0,256.0,256.0,70,10,4.0,14.0,0.0,0,18944.0
13,burgers_physics_exact,36.0,9216.0,15616.0,256.0,256.0,61,6,4.0,10.0,4608.0,6,18944.0
14,burgers_physics_exact,36.0,9216.0,16640.0,512.0,272.78688524590166,4,6,8.0,14.0,512.0,2,18944.0
15,burgers_physics_exact,36.0,9216.0,16384.0,512.0,277.6949152542373,5,6,8.0,14.0,512.0,2,18688.0
16,burgers_physics_exact,36.0,9216.0,16128.0,512.0,278.0689655172414,5,6,8.0,14.0,2048.0,4,19200.0
