timestep,policy,total_messages,total_bytes,byte_hops,max_link_load_bytes,mean_active_link_load_bytes,hot_link_count,max_hops,serialization_cycles,estimated_latency_cycles,migration_byte_hops,moved_tasks,realized_objective
21,perfect_future_graph,64.0,16384.0,20480.0,512.0,259.24050632911394,1,8,8.0,16.0,0.0,0,22528.0
22,perfect_future_graph,64.0,16384.0,25600.0,512.0,263.91752577319585,3,8,8.0,16.0,512.0,2,27904.0
23,perfect_future_graph,64.0,16384.0,26368.0,512.0,263.68,3,8,8.0,16.0,0.0,0,28416.0
24,perfect_future_graph,64.0,16384.0,26624.0,512.0,266.24,4,8,8.0,16.0,1536.0,4,29440.0
25,perfect_future_graph,64.0,16384.0,27904.0,512.0,265.752380952381,4,8,8.0,16.0,0.0,0,29952.0
26,perfect_future_graph,64.0,16384.0,29184.0,512.0,262.9189189189189,3,8,8.0,16.0,0.0,0,31232.0
27,perfect_future_graph,64.0,16384.0,36352.0,512.0,265.3430656934307,5,8,8.0,16.0,0.0,0,38400.0
28,perfect_future_graph,64.0,16384.0,39168.0,512.0,264.64864864864865,5,8,8.0,16.0,0.0,0,41216.0
29,perfect_future_graph,64.0,16384.0,39680.0,512.0,259.34640522875816,2,8,8.0,16.0,512.0,2,41984.0
30,perfect_future_graph,64.0,16384.0,41984.0,512.0,259.1604938271605,2,8,8.0,16.0,0.0,0,44032.0
31,perfect_future_graph,64.0,16384.0,42240.0,512.0,259.1411042944785,2,8,8.0,16.0,0.0,0,44288.0
32,perfect_future_graph,64.0,16384.0,44032.0,512.0,260.5443786982249,3,8,8.0,16.0,0.0,0,46080.0
33,perfect_future_graph,64.0,16384.0,42752.0,512.0,263.9012345679012,5,8,8.0,16.0,2560.0,6,46080.0
34,perfect_future_graph,64.0,16384.0,43264.0,512.0,263.8048780487805,5,8,8.0,16.0,0.0,0,45312.0
35,perfect_future_graph,64.0,16384.0,43264.0,512.0,263.8048780487805,5,8,8.0,16.0,0.0,0,45312.0
36,perfect_future_graph,64.0,16384.0,43776.0,512.0,268.5644171779141,8,8,8.0,16.0,2048.0,4,46848.0
37,perfect_future_graph,64.0,16384.0,46592.0,512.0,269.3179190751445,9,8,8.0,16.0,512.0,2,48896.0
38,perfect_future_graph,64.0,16384.0,47872.0,512.0,279.953216374269,16,13,8.0,21.0,512.0,2,50176.0
39,perfect_future_graph,64.0,16384.0,47872.0,512.0,279.953216374269,16,13,8.0,21.0,0.0,0,49920.0
40,perfect_future_graph,64.0,16384.0,47872.0,512.0,279.953216374269,16,13,8.0,21.0,0.0,0,49920.0
41,perfect_future_graph,64.0,16384.0,47616.0,512.0,281.75147928994085,17,13,8.0,21.0,512.0,2,49920.0
42,perfect_future_graph,64.0,16384.0,46592.0,512.0,274.0705882352941,12,13,8.0,21.0,2048.0,5,49664.0
43,perfect_future_graph,64.0,16384.0,46848.0,512.0,273.96491228070175,12,13,8.0,21.0,0.0,0,48896.0
44,perfect_future_graph,64.0,16384.0,46592.0,512.0,277.3333333333333,14,13,8.0,21.0,0.0,0,48640.0
45,perfect_future_graph,64.0,16384.0,46848.0,512.0,287.41104294478527,20,13,8.0,21.0,2048.0,5,49920.0
46,perfect_future_graph,64.0,16384.0,44544.0,512.0,298.9530201342282,25,7,8.0,15.0,4096.0,4,48640.0
47,perfect_future_graph,64.0,16384.0,46848.0,512.0,302.2451612903226,28,14,8.0,22.0,0.0,0,48896.0
48,perfect_future_graph,64.0,16384.0,50688.0,512.0,312.8888888888889,36,14,8.0,22.0,1024.0,2,53248.0
49,perfect_future_graph,64.0,16384.0,50944.0,512.0,312.5398773006135,36,14,8.0,22.0,512.0,2,53248.0
50,perfect_future_graph,64.0,16384.0,45312.0,512.0,292.3354838709677,22,7,8.0,15.0,10240.0,8,52480.0
51,perfect_future_graph,64.0,16384.0,45056.0,512.0,306.5034013605442,29,11,8.0,19.0,6656.0,7,50432.0
52,perfect_future_graph,64.0,16384.0,46848.0,512.0,323.0896551724138,38,10,8.0,18.0,1536.0,6,49664.0
53,perfect_future_graph,64.0,16384.0,46848.0,512.0,323.0896551724138,38,10,8.0,18.0,0.0,0,48896.0
54,perfect_future_graph,64.0,16384.0,47104.0,512.0,322.63013698630135,38,10,8.0,18.0,0.0,0,49152.0
55,perfect_future_graph,64.0,16384.0,45824.0,512.0,309.6216216216216,31,11,8.0,19.0,4608.0,8,50176.0
56,perfect_future_graph,64.0,16384.0,48384.0,512.0,306.2278481012658,31,11,8.0,19.0,512.0,2,50688.0
57,perfect_future_graph,64.0,16384.0,48640.0,512.0,313.80645161290323,35,11,8.0,19.0,3072.0,9,52224.0
58,perfect_future_graph,64.0,16384.0,47616.0,512.0,309.1948051948052,32,11,8.0,19.0,512.0,2,49920.0
59,perfect_future_graph,64.0,16384.0,49408.0,512.0,318.76129032258063,38,11,8.0,19.0,0.0,0,51456.0
60,perfect_future_graph,64.0,16384.0,50176.0,512.0,330.10526315789474,44,11,8.0,19.0,512.0,2,52480.0
61,perfect_future_graph,64.0,16384.0,50176.0,512.0,330.10526315789474,44,11,8.0,19.0,0.0,0,52224.0
62,perfect_future_graph,64.0,16384.0,50432.0,512.0,329.62091503267976,44,11,8.0,19.0,0.0,0,52480.0
63,perfect_future_graph,64.0,16384.0,47872.0,512.0,314.94736842105266,35,11,8.0,19.0,5120.0,12,52480.0
64,perfect_future_graph,64.0,16384.0,48384.0,512.0,316.2352941176471,36,11,8.0,19.0,0.0,0,50432.0
65,perfect_future_graph,64.0,16384.0,47872.0,512.0,312.8888888888889,34,11,8.0,19.0,0.0,0,49920.0
66,perfect_future_graph,64.0,16384.0,47872.0,512.0,327.8904109589041,41,11,8.0,19.0,5632.0,9,52736.0
67,perfect_future_graph,64.0,16384.0,47872.0,512.0,327.8904109589041,41,11,8.0,19.0,0.0,0,49920.0
68,perfect_future_graph,64.0,16384.0,47616.0,512.0,330.6666666666667,42,11,8.0,19.0,2560.0,6,50944.0
69,perfect_future_graph,64.0,16384.0,46336.0,512.0,319.5586206896552,36,10,8.0,18.0,2048.0,6,49408.0
70,perfect_future_graph,64.0,16384.0,43008.0,512.0,320.95522388059703,34,13,8.0,21.0,8192.0,14,49152.0
71,perfect_future_graph,64.0,16384.0,46336.0,512.0,330.9714285714286,41,13,8.0,21.0,0.0,0,48384.0
72,perfect_future_graph,64.0,16384.0,47616.0,512.0,328.3862068965517,41,13,8.0,21.0,0.0,0,49664.0
73,perfect_future_graph,64.0,16384.0,47616.0,512.0,328.3862068965517,41,13,8.0,21.0,0.0,0,49664.0
74,perfect_future_graph,64.0,16384.0,47360.0,512.0,328.8888888888889,41,13,8.0,21.0,512.0,2,49664.0
75,perfect_future_graph,64.0,16384.0,43776.0,512.0,310.468085106383,30,13,8.0,21.0,3584.0,4,47616.0
76,perfect_future_graph,64.0,16384.0,42752.0,512.0,314.3529411764706,31,13,8.0,21.0,7680.0,12,48640.0
77,perfect_future_graph,64.0,16384.0,38400.0,512.0,312.1951219512195,27,7,8.0,15.0,8704.0,7,44800.0
78,perfect_future_graph,64.0,16384.0,41472.0,512.0,311.81954887218046,29,7,8.0,15.0,2048.0,4,44544.0
79,perfect_future_graph,64.0,16384.0,41728.0,512.0,311.4029850746269,29,7,8.0,15.0,1024.0,2,44288.0
80,perfect_future_graph,64.0,16384.0,41984.0,768.0,333.2063492063492,7,10,12.0,22.0,5632.0,7,47872.0
81,perfect_future_graph,64.0,16384.0,37632.0,512.0,316.2352941176471,28,7,8.0,15.0,8704.0,10,44032.0
82,perfect_future_graph,64.0,16384.0,36352.0,512.0,305.47899159663865,23,7,8.0,15.0,0.0,0,38400.0
83,perfect_future_graph,64.0,16384.0,37376.0,512.0,314.0840336134454,27,7,8.0,15.0,0.0,0,39424.0
84,perfect_future_graph,64.0,16384.0,35584.0,512.0,299.02521008403363,20,7,8.0,15.0,12288.0,22,43776.0
85,perfect_future_graph,64.0,16384.0,39936.0,512.0,307.2,26,11,8.0,19.0,3072.0,3,43520.0
86,perfect_future_graph,64.0,16384.0,36352.0,768.0,310.7008547008547,2,7,12.0,19.0,12800.0,15,45824.0
87,perfect_future_graph,64.0,16384.0,38656.0,768.0,316.8524590163934,2,7,12.0,19.0,0.0,0,41728.0
88,perfect_future_graph,64.0,16384.0,37888.0,768.0,313.12396694214874,4,7,12.0,19.0,3072.0,4,42496.0
89,perfect_future_graph,64.0,16384.0,38912.0,768.0,308.8253968253968,2,8,12.0,20.0,1536.0,2,42752.0
90,perfect_future_graph,64.0,16384.0,38144.0,512.0,293.4153846153846,19,11,8.0,19.0,4096.0,7,42240.0
91,perfect_future_graph,64.0,16384.0,39424.0,512.0,303.26153846153846,24,11,8.0,19.0,3072.0,7,43008.0
92,perfect_future_graph,64.0,16384.0,39424.0,512.0,303.26153846153846,24,11,8.0,19.0,0.0,0,41472.0
93,perfect_future_graph,64.0,16384.0,39168.0,512.0,306.0,25,11,8.0,19.0,1024.0,4,41728.0
94,perfect_future_graph,64.0,16384.0,40704.0,512.0,306.0451127819549,26,11,8.0,19.0,1024.0,2,43264.0
95,perfect_future_graph,64.0,16384.0,40448.0,512.0,321.015873015873,32,11,8.0,19.0,0.0,0,42496.0
96,perfect_future_graph,64.0,16384.0,37632.0,512.0,308.4590163934426,25,11,8.0,19.0,5120.0,6,42240.0
97,perfect_future_graph,64.0,16384.0,38656.0,512.0,306.7936507936508,25,11,8.0,19.0,0.0,0,40704.0
98,perfect_future_graph,64.0,16384.0,39680.0,512.0,296.1194029850746,21,9,8.0,17.0,3072.0,6,43264.0
99,perfect_future_graph,64.0,16384.0,39168.0,512.0,308.40944881889766,26,9,8.0,17.0,6656.0,13,44544.0
